TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
46,institutions,24,24,SARIMA,n_bytes,248098720.3645948,98.20770233459525,0.22519127473570022,22.137343406677246,0.0,10,0
47,institutions,24,24,Mean,n_bytes,42001.388208927696,71.00391607148153,-0.20595830115107128,0.0,0.0,10,0
47,institutions,24,24,SARIMA,n_bytes,42578.69564720999,46.00038468714356,-0.239337834926733,6.927289724349976,0.0,10,0
48,institutions,24,24,Mean,n_bytes,23894153255.350906,49.7706307054534,-0.5379001369122764,0.0,0.0,10,0
48,institutions,24,24,SARIMA,n_bytes,12020875581.144558,25.80295478600632,0.6107603708991012,14.906676292419434,0.0,10,0
49,institutions,24,24,Mean,n_bytes,32507525593.26456,48.36408520533432,-0.27445792481429754,0.0,0.0,10,0
49,institutions,24,24,SARIMA,n_bytes,34227197415.133064,53.82656642002156,-0.41286398716905515,11.169120788574219,0.0,10,0
50,institutions,24,24,Mean,n_bytes,8645411632.6168,58.534583254990125,-0.9671292373084488,0.0,0.0,10,0
50,institutions,24,24,SARIMA,n_bytes,4571147831.673752,35.50039074001698,0.45006409623098065,18.972864866256714,0.0,10,0
51,institutions,24,24,Mean,n_bytes,12959937.182925245,143.61597017899618,-0.001136367364687585,0.0,0.0,10,0
51,institutions,24,24,SARIMA,n_bytes,12339944.029958459,97.48654760229343,0.09235958725995053,28.92138695716858,0.0,10,0
52,institutions,24,24,Mean,n_bytes,3889448322.2009377,68.97410857605134,-0.01611732898380569,0.0,0.0,10,0
52,institutions,24,24,SARIMA,n_bytes,3424440967.798024,54.12579342568863,0.21232472197607166,18.817563772201538,0.0,10,0
53,institutions,24,24,Mean,n_bytes,10998673332.563784,70.39777086754934,-1.7948592187492047,0.0,0.0,10,0
53,institutions,24,24,SARIMA,n_bytes,3946620077.6615787,32.34418757715856,0.6401429861821882,11.654006481170654,0.0,10,0
54,institutions,24,24,Mean,n_bytes,245041496.7139805,142.3237189414001,-0.5035316042361431,0.0,0.0,10,0
54,institutions,24,24,SARIMA,n_bytes,190593663.0441817,104.3939159612556,0.09040052243394103,21.566160678863525,0.0,10,0
55,institutions,24,24,Mean,n_bytes,3039269129.2110615,59.056279081589416,-0.3638845958344703,0.0,0.0,10,0
55,institutions,24,24,SARIMA,n_bytes,2015282129.3785803,36.921017000683065,0.4003318067262417,17.92257523536682,0.0,10,0
56,institutions,24,24,Mean,n_bytes,6398403512.574246,64.04137322350306,-0.8983084417741789,0.0,0.0,10,0
56,institutions,24,24,SARIMA,n_bytes,3997367239.9189973,40.67922380826119,0.259079473820244,16.678898811340332,0.0,10,0
57,institutions,24,24,Mean,n_bytes,8346837621.065103,53.61829850617532,-0.3121666963922247,0.0,0.0,10,0
57,institutions,24,24,SARIMA,n_bytes,5537499224.91202,37.93389950919906,0.42247280673671905,17.754352569580078,0.0,10,0
58,institutions,24,24,Mean,n_bytes,181534536.23797476,131.3903440554287,-0.009457945639390841,0.0,0.0,10,0
58,institutions,24,24,SARIMA,n_bytes,147647467.14771876,85.4789441437923,0.33223798193128895,20.770097732543945,0.0,10,0
59,institutions,24,24,Mean,n_bytes,5617547227.475329,60.352350496935045,-0.1022505723486331,0.0,0.0,10,0
